Wall time,Step,Value
1656057702.2793195,1410,-226.74417114257812
1656057706.9420922,1420,-156.1056671142578
1656057711.5873084,1430,-182.44615173339844
1656057716.2240472,1440,-169.25106811523438
1656057720.849407,1450,-233.3143310546875
1656057725.4702013,1460,-216.98365783691406
1656057730.1168835,1470,-195.13951110839844
1656057734.7050269,1480,-135.1929931640625
1656057739.341414,1490,-176.07789611816406
1656057743.9286923,1500,-255.31317138671875
1656057748.5154583,1510,-225.49879455566406
1656057753.092082,1520,-211.86720275878906
1656057757.7068,1530,-368.41162109375
1656057762.288309,1540,-218.1897735595703
1656057766.9070997,1550,-151.12542724609375
1656057771.5110574,1560,-164.14979553222656
1656057776.1664748,1570,-251.80638122558594
1656057780.767511,1580,-172.9582977294922
1656057785.360504,1590,-276.93603515625
1656057789.9891446,1600,-138.1361846923828
1656057794.583009,1610,-173.61619567871094
1656057799.2007167,1620,-276.6222839355469
1656057803.8157248,1630,-191.72059631347656
1656057808.4207683,1640,-342.4938049316406
1656057813.0235586,1650,-149.90435791015625
1656057818.1583602,1660,-203.15017700195312
1656057823.538097,1670,-212.6124725341797
1656057828.7180557,1680,-109.7512435913086
1656057833.7968273,1690,-269.2591247558594
1656057838.7375097,1700,-341.9843444824219
1656057843.6635065,1710,-202.04415893554688
1656057848.3702059,1720,-204.17860412597656
1656057853.0099916,1730,-162.6510009765625
1656057857.648996,1740,-168.60678100585938
1656057862.2844574,1750,-171.03564453125
1656057866.9165752,1760,-183.9622344970703
1656057871.8546348,1770,-198.09442138671875
1656057876.906966,1780,-174.3317413330078
1656057882.0787053,1790,-208.17919921875
1656057886.8128114,1800,-205.6946563720703
1656057891.7181966,1810,-178.18533325195312
1656057896.5420034,1820,-342.733154296875
1656057901.646305,1830,-217.86573791503906
1656057906.6512265,1840,-218.67701721191406
1656057912.0363507,1850,-321.8614501953125
1656057917.2567008,1860,-172.43521118164062
1656057922.2338922,1870,-266.7466125488281
1656057926.9931686,1880,-205.87754821777344
1656057931.7903898,1890,-187.74539184570312
1656057936.5000112,1900,-190.00108337402344
1656057941.163731,1910,-203.23394775390625
1656057945.7804852,1920,-152.03436279296875
1656057950.5300286,1930,-193.82437133789062
1656057955.1617193,1940,-143.8589324951172
1656057959.8122194,1950,-187.177978515625
1656057964.4756196,1960,-159.40528869628906
1656057969.1068807,1970,-121.4205322265625
1656057973.7509093,1980,-175.42311096191406
1656057978.3983512,1990,-145.22543334960938
1656057983.038315,2000,-177.21295166015625
